ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,High-Salary
112994,m,1988-10-10 00:00:00,79,cbse,2006,76.6,cbse,996,2,B.Tech/B.E.,information technology,77.85,996,1,Rajasthan,2010,635,495,495,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.8192,-0.5913,0.2366,-0.7603,-0.1295,1
1123186,m,1988-06-30 00:00:00,55.6,state board,2005,50.8,state board,12992,2,MCA,computer application,80.03,12992,1,West Bengal,2014,440,425,370,0.2378028398,415,-1,315,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.2869,0.8637,0
1085716,m,1992-11-20 00:00:00,75,state board,2008,72,state board,7738,2,B.Tech/B.E.,information technology,80,7738,0,Uttar Pradesh,2013,475,470,415,0.9113952784,595,-1,500,-1,-1,-1,-1,0.8463,1.0449,1.3933,-1.6289,-0.2859,1
43693,m,1989-03-05 00:00:00,84.6,0,2006,66.5,0,417,2,B.Tech/B.E.,electronics and electrical engineering,66.7,417,1,Tamil Nadu,2010,345,255,395,0.05879280001,195,200,-1,-1,-1,-1,-1,-0.1082,0.0328,-0.1988,0.2973,-0.7615,0
836781,m,1989-11-26 00:00:00,79,state board,2008,76.4,state board,11583,2,B.Tech/B.E.,electronics and communication engineering,65,11583,0,Maharashtra,2012,605,510,515,-1,345,-1,346,-1,-1,-1,-1,1.7081,0.8784,1.547,-1.6289,-0.0943,1
682615,f,1991-03-06 00:00:00,62,cbse,2012,61,cbse,2637,2,B.Tech/B.E.,computer engineering,70,2637,0,Haryana,2013,250,305,385,0.1048713599,275,-1,-1,-1,-1,-1,-1,-0.5116,0.8229,0.8809,0.0192,1.6302,1
773975,m,1990-04-08 00:00:00,62,state board,2007,61,state board,272,2,M.Tech./M.E.,computer science & engineering,63,272,0,Punjab,2013,465,595,605,0.7935806145,495,-1,-1,-1,-1,-1,-1,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,1
1190941,m,1993-08-13 00:00:00,86,state board,2010,92,state board,1947,2,B.Tech/B.E.,electronics and communication engineering,72,1947,0,Andhra Pradesh,2014,350,590,570,0.4935963873,415,324,-1,-1,-1,-1,-1,0.8463,0.0459,-0.2974,-0.7415,-0.4776,1
957046,f,1993-08-14 00:00:00,85.8,cbse,2010,65.8,cbse,7627,2,B.Tech/B.E.,information technology,69.7,7627,0,Uttar Pradesh,2014,615,630,750,0.6226429158,485,-1,407,-1,-1,-1,-1,0.8463,1.0449,0.01,-0.2344,0.4805,1
1074693,m,1992-08-15 00:00:00,68.4,state board,2008,61,state board,982,2,B.Tech/B.E.,computer science & engineering,62.2,982,1,Rajasthan,2013,440,375,330,0.2378028398,455,-1,315,-1,-1,-1,-1,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,0
30122,m,1985-07-20 00:00:00,51,up board,2004,48,up board,350,2,MCA,computer application,59,350,0,Uttar Pradesh,2010,275,365,395,0.5259225843,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284,0
985092,m,1991-09-01 00:00:00,79.6,cbse,2009,73.2,cbse,4948,2,B.Tech/B.E.,electronics and communication engineering,66.96,4948,1,Rajasthan,2014,535,640,630,0.3387863472,-1,292,-1,-1,-1,-1,-1,-1.1644,0.2124,0.3174,0.9066,-0.4776,1
1059903,m,1989-12-08 00:00:00,63.4,state board,2008,63,state board,6595,2,B.Tech/B.E.,electronics & instrumentation eng,69.3,6595,0,Madhya Pradesh,2012,360,350,320,0.6006439594,-1,-1,-1,-1,-1,-1,-1,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,1
246607,m,1989-12-06 00:00:00,86.53,board of secondary education(bse) orissa,2007,71.55,chse,6570,2,B.Tech/B.E.,computer engineering,78.5,6570,0,Orissa,2011,515,505,454,0.7040904121,465,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.8171,-0.8778,0.3444,1
295383,f,1989-04-10 00:00:00,76.18,little jacky matric higher secondary school,2007,86.33,sda matric higher secondary school,1034,2,B.Tech/B.E.,computer engineering,73.46,1034,0,Tamil Nadu,2011,485,545,385,0.6359787565,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923,0
1087220,m,1991-04-18 00:00:00,91.43,icse,2009,74,cbse,5666,2,B.Tech/B.E.,computer science & engineering,70,5666,1,Telangana,2016,665,460,570,0.1447898895,445,-1,284,-1,-1,-1,-1,0.4155,0.3789,-0.1437,-0.7415,-0.2859,1
50876,m,1987-04-24 00:00:00,78,0,2004,71.3,0,5400,2,B.Tech/B.E.,information technology,67,5400,0,Madhya Pradesh,2009,455,605,625,0.9168699611,555,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,0.2366,-0.1727,0.8183,1
815219,m,1992-01-13 00:00:00,76.17,state board,2009,72,cbse,10991,2,B.Tech/B.E.,computer science & engineering,78,10991,0,Rajasthan,2013,510,535,605,0.8194165298,505,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-1.2196,1.1601,-1.8189,1
794194,m,1990-12-25 00:00:00,82.4,cbse,2010,72,cbse,8350,2,B.Tech/B.E.,electronics and communication engineering,64.06,8350,0,Uttar Pradesh,2014,485,525,545,0.3387863472,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721,0
261236,m,1985-07-06 00:00:00,58,uttar pradesh board,2004,57.6,uttar pradesh board,6874,2,B.Tech/B.E.,computer engineering,61.9,6874,0,Uttarakhand,2011,265,375,365,0.1656330915,305,-1,-1,-1,-1,-1,-1,0.8192,0.8128,-0.1988,0.1798,-0.2875,0
354011,f,1990-09-28 00:00:00,79,cbse,2007,83.4,cbse,8286,2,B.Tech/B.E.,electronics and communication engineering,72.7,8286,0,Jammu and Kashmir,2012,535,485,525,0.3760595867,-1,300,-1,-1,-1,393,-1,0.3555,0.6178,0.7083,0.2973,-0.2875,1
407824,f,1990-09-15 00:00:00,90.04,0,2008,75.16,0,3801,2,B.Tech/B.E.,electronics & instrumentation eng,77,3801,0,Karnataka,2012,505,495,615,0.538386893,475,333,-1,-1,-1,-1,-1,-0.0696,0.0328,-0.1988,0.0035,-0.9194,1
483864,f,1991-04-23 00:00:00,76,cbse,2008,76.6,cbse,12104,2,B.Tech/B.E.,computer engineering,77.58,12104,0,Haryana,2012,595,645,495,0.8646854134,525,-1,-1,-1,-1,-1,-1,-2.5811,-0.2012,0.5994,0.1798,0.1864,1
302031,m,1988-10-15 00:00:00,60.4,cbse,2006,60,cbse,75,2,B.Tech/B.E.,electronics and communication engineering,62,75,0,Uttar Pradesh,2010,395,425,395,0.6557669426,-1,-1,-1,-1,-1,366,-1,-0.2628,0.3448,-0.1988,0.5323,0.6603,0
823180,m,1993-01-29 00:00:00,74.23,state board,2010,77.77,state board,272,2,B.Tech/B.E.,computer science & engineering,75.6,272,0,Punjab,2014,475,435,430,0.8194165298,505,-1,-1,-1,-1,-1,-1,0.2718,1.0449,0.1637,0.1459,0.8637,1
312164,m,1988-04-25 00:00:00,59.8,icse,2006,60.25,isc,5690,2,B.Tech/B.E.,mechanical engineering,68.63,5690,0,Uttar Pradesh,2010,575,595,405,0.02106622826,-1,-1,-1,206,-1,-1,-1,0.2009,1.1248,1.1074,-1.1128,0.9763,1
614524,f,1991-02-06 00:00:00,82.3,cbse,2010,89.6,state board,272,2,B.Tech/B.E.,electronics and electrical engineering,67.95,272,0,Punjab,2014,555,580,355,0.4446177169,345,-1,-1,-1,393,-1,-1,-0.159,-1.1196,1.2396,1.6672,0.6721,1
796063,m,1992-03-19 00:00:00,90,cbse,2009,86.4,cbse,222,2,B.Tech/B.E.,electrical engineering,65.7,222,0,Jharkhand,2014,605,325,515,0.8376207257,334,-1,-1,-1,500,-1,-1,0.1282,-0.2871,1.3933,0.653,-0.6692,1
340246,m,1992-01-19 00:00:00,84.2,cbse,2009,67,cbse,10932,2,B.Tech/B.E.,electronics and communication engineering,69.88,10932,0,Uttar Pradesh,2013,495,385,505,0.9107701642,445,433,-1,-1,-1,260,-1,-1.0355,1.2028,0.3817,0.64983,-0.1295,1
359281,m,1990-05-10 00:00:00,86.4,cbse,2008,80.4,cbse,1275,2,B.Tech/B.E.,computer engineering,61.54,1275,0,Kerala,2012,585,505,605,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.51,0.5008,-0.4891,-0.8778,0.1864,0
206734,m,1988-11-07 00:00:00,60,0,2004,59,0,144,2,B.Tech/B.E.,computer engineering,67,144,0,Uttar Pradesh,2011,515,555,425,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.881,-0.2793,-0.6343,-0.6428,-2.9731,1
1044420,m,1992-11-14 00:00:00,60.8,state board,2009,63,state board,8116,2,B.Tech/B.E.,information technology,68,8116,1,Tamil Nadu,2014,440,400,310,0.1447898895,345,-1,284,-1,-1,-1,-1,0.4155,-1.1196,0.7785,-0.1076,-0.2859,0
902366,m,1992-01-10 00:00:00,82.8,cbse,2009,73.6,cbse,3918,2,B.Tech/B.E.,computer science & engineering,67.5,3918,1,Karnataka,2014,520,450,575,0.744758354,545,-1,438,-1,-1,-1,-1,-0.159,0.0459,0.7785,-1.1218,-0.0943,1
529858,m,1991-04-20 00:00:00,82.6,cbse,2009,63.6,cbse,11759,2,B.Tech/B.E.,information technology,71,11759,0,Uttarakhand,2013,535,525,530,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,1
801733,f,1992-03-26 00:00:00,74,state board,2009,61.1,state board,14382,2,B.Tech/B.E.,computer science & engineering,71,14382,1,Telangana,2013,500,460,235,0.08005528134,275,-1,253,-1,-1,-1,-1,1.1336,0.3789,0.6248,-1.8824,0.8637,0
434552,m,1989-10-10 00:00:00,89.8,0,2007,66.6,0,3054,2,B.Tech/B.E.,electronics and communication engineering,55.33,3054,0,Orissa,2012,555,205,435,-1,-1,-1,-1,-1,-1,-1,-1,-0.881,-0.2793,0.9623,1.1199,0.1864,1
1097197,f,1992-06-30 00:00:00,88.67,state board,2009,86.8,state board,9815,2,B.Tech/B.E.,electronics and communication engineering,74.94,9815,1,Telangana,2013,570,590,620,-1,335,-1,-1,-1,-1,-1,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524,1
925705,m,1992-07-05 00:00:00,64.66,state board,2008,63,state board,279,2,B.Tech/B.E.,information technology,67,279,0,Uttar Pradesh,2013,370,410,470,0.8422483223,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,0
36759,m,1989-05-12 00:00:00,78,cbse,2006,77,cbse,382,2,B.Tech/B.E.,electronics and communication engineering,68.64,382,0,Uttar Pradesh,2010,505,555,554,0.9107701642,275,433,-1,-1,-1,313,-1,-0.2628,0.0328,-1.5051,-0.6428,1.1343,0
198026,m,1989-11-27 00:00:00,77.8,cbse,2007,79.6,cbse,13,1,B.Tech/B.E.,information technology,70.12,13,1,Delhi,2011,535,445,465,0.7357957092,475,-1,-1,-1,-1,-1,-1,-1.0355,0.3448,0.8171,0.6498,-0.4455,1
964319,m,1991-05-04 00:00:00,79.6,matriculation,2011,87.58,0,7586,2,B.Tech/B.E.,information technology,6.63,7586,0,Tamil Nadu,2014,380,355,210,0.1447898895,285,-1,284,-1,-1,-1,-1,0.8463,0.7119,0.4711,1.1601,0.4805,0
1089133,m,1991-11-13 00:00:00,89.5,cbse,2010,81.4,cbse,153,2,B.Tech/B.E.,mechanical engineering,60,153,0,Punjab,2014,735,510,585,0.725984148,-1,-1,-1,438,-1,-1,-1,0.2718,0.3789,-0.6048,-0.7415,0.0973,1
633445,m,1991-06-05 00:00:00,81.2,cbse,2009,76.4,cbse,11630,2,B.Tech/B.E.,mechanical engineering,72.3,11630,0,Uttar Pradesh,2013,765,605,665,0.7553751209,-1,-1,-1,446,-1,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247,1
1062173,m,1992-06-29 00:00:00,80,state board,2009,89,state board,4557,2,B.Tech/B.E.,computer science & engineering,62,4557,1,Telangana,2013,325,530,405,0.3565364877,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244,0
991197,m,1993-01-16 00:00:00,78,state board,2012,62,state board,5908,2,B.Tech/B.E.,information science engineering,60,5908,0,Karnataka,2014,525,435,405,0.744758354,415,-1,438,-1,-1,-1,-1,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,0
53690,m,1986-01-15 00:00:00,72,icse,2004,62,icse,477,2,B.Tech/B.E.,electronics and electrical engineering,53,477,1,Maharashtra,2010,335,335,405,0.3760595867,275,300,-1,-1,-1,-1,-1,0.0464,0.0328,-0.1988,-0.1727,1.6082,1
612253,m,1992-06-12 00:00:00,64.56,cbse,2008,66.66,cbse,64,2,B.Tech/B.E.,electrical engineering,65.02,64,0,Uttar Pradesh,2013,545,475,485,0.3760595867,-1,300,-1,-1,-1,-1,-1,0.1282,0.0459,0.1637,0.2727,-0.2859,1
1218606,m,1991-09-28 00:00:00,60,state board,2009,47,state board,6835,2,B.Tech/B.E.,information technology,59.9,6835,0,Uttar Pradesh,2014,395,400,390,0.4867470084,305,-1,376,-1,-1,-1,-1,0.8463,-0.2871,0.01,0.2727,0.0973,0
1207950,f,1992-02-09 00:00:00,91.12,state board,2010,72,state board,5216,2,B.Tech/B.E.,computer science & engineering,74,5216,1,West Bengal,2014,490,470,585,0.9538997751,475,-1,530,-1,-1,-1,-1,1.1336,1.5444,1.547,-1.7556,-0.0943,0
611620,m,1993-08-15 00:00:00,80,state board,2009,77.2,cbse,64,2,B.Tech/B.E.,information technology,76.76,64,0,Uttar Pradesh,2013,475,630,810,0.9743961125,615,-1,-1,-1,-1,-1,-1,-1.8825,-0.7866,0.3174,1.0333,-1.8189,1
721786,m,1991-11-03 00:00:00,73.08,state board,2009,71.2,state board,9774,2,B.Tech/B.E.,electronics and communication engineering,64.46,9774,1,Telangana,2013,405,400,430,0.538386893,385,333,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.2727,-1.8189,0
992663,f,1990-05-09 00:00:00,88.6,cbse,2009,78,cbse,8297,2,B.Tech/B.E.,computer science & engineering,84,8297,1,West Bengal,2014,455,560,630,0.04099931036,495,-1,223,-1,-1,-1,-1,0.4155,-0.1206,-0.2974,1.1601,0.0973,0
924485,m,1991-11-19 00:00:00,72,cbse,2009,54,cbse,429,2,B.Tech/B.E.,computer science & engineering,64,429,0,Uttar Pradesh,2014,335,535,400,0.4867470084,395,-1,376,-1,-1,-1,-1,-1.1644,-0.2871,0.6248,0.1459,-0.0943,0
861982,m,1991-03-25 00:00:00,85,icse,2008,80,icse,65,2,B.Tech/B.E.,electronics and communication engineering,63,65,0,Uttar Pradesh,2013,660,585,620,0.02196910894,-1,164,376,-1,-1,-1,-1,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,1
813473,f,1992-07-17 00:00:00,78.33,cbse,2008,67.6,cbse,15866,2,B.Tech/B.E.,computer science & engineering,65.72,15866,0,Haryana,2012,510,655,605,0.4883479768,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302,0
126316,m,1989-05-12 00:00:00,81.33,ssc,2006,91.9,ibe,448,2,B.Tech/B.E.,electronics & telecommunications,70.56,448,1,Tamil Nadu,2010,325,295,575,0.6944793277,225,366,-1,-1,-1,-1,-1,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,0
333433,f,1987-02-19 00:00:00,77.8,cbse,2005,67.6,cbse,6434,2,B.Tech/B.E.,electronics and communication engineering,83.5,6434,0,Uttarakhand,2012,425,455,555,0.6944793277,-1,366,-1,-1,-1,313,-1,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,0
1088496,m,1990-11-16 00:00:00,75,cbse,2009,80,state board,10361,2,B.Tech/B.E.,electronics and communication engineering,60.85,10361,0,Kerala,2013,570,580,750,-1,495,-1,-1,-1,-1,-1,-1,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,0
474217,m,1991-04-04 00:00:00,73,"bsc,orissa",2008,63.1,chsc,9786,2,B.Tech/B.E.,electrical engineering,73.2,9786,0,Orissa,2012,355,425,505,0.2294817549,-1,266,-1,332,-1,-1,-1,0.8192,1.5538,0.926,-0.0552,0.3444,1
728009,m,1989-05-17 00:00:00,77,cbse,2007,60.2,cbse,4971,2,B.Tech/B.E.,information technology,68.5,4971,0,Uttar Pradesh,2012,570,475,500,0.4883479768,405,-1,-1,-1,-1,-1,-1,-0.0154,-2.1186,0.1637,1.6672,-1.6273,1
895695,m,1992-12-25 00:00:00,78,cbse,2010,76.6,cbse,119,1,B.Tech/B.E.,information technology,75,119,0,Uttar Pradesh,2014,590,555,545,0.9113952784,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889,1
755080,m,1992-03-30 00:00:00,87,state board,2009,79,state board,1906,2,B.Tech/B.E.,computer science & engineering,78,1906,1,West Bengal,2013,510,605,445,0.5632678237,425,196,-1,-1,-1,-1,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,1
211700,f,1989-10-08 00:00:00,72,cbse,2007,69,cbse,378,2,B.Tech/B.E.,computer engineering,72,378,0,Haryana,2011,505,345,365,0.3423148999,365,-1,-1,-1,-1,-1,-1,0.51,0.1888,0.2366,-0.4078,0.5024,0
954862,m,1990-10-12 00:00:00,73,state board,2009,61,state board,11544,2,B.Tech/B.E.,computer science & engineering,58,11544,0,Karnataka,2014,520,390,320,0.6226429158,415,-1,407,-1,-1,-1,-1,0.1282,1.3779,0.6248,-0.2344,0.6721,0
1296310,m,1991-01-17 00:00:00,78,state board,2009,72,state board,6874,2,B.Tech/B.E.,information technology,64,6874,0,Uttarakhand,2014,595,530,525,0.4867470084,445,-1,376,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,1.4386,0
1271681,m,1992-07-21 00:00:00,73,state board,2009,68.46,state board,3136,1,B.Tech/B.E.,information technology,63,3136,0,Rajasthan,2014,420,485,545,0.9168699611,555,-1,-1,-1,-1,-1,-1,-0.8772,0.5454,-0.1437,0.653,-0.2859,1
582303,m,1991-07-05 00:00:00,84,cbse,2009,85.2,cbse,8195,1,B.Tech/B.E.,electronics and communication engineering,78.59,8195,1,Delhi,2013,625,605,735,0.3760595867,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554,1
344262,m,1990-05-25 00:00:00,79,cbse,2007,72,cbse,48,1,B.Tech/B.E.,electronics and communication engineering,78.96,48,1,Delhi,2012,565,475,615,0.2294817549,485,266,-1,-1,-1,-1,-1,1.4374,1.9048,1.2525,-0.26087,0.8183,0
323894,f,1989-10-15 00:00:00,89.7,0,2007,89.6,0,443,1,M.Tech./M.E.,electrical engineering,83.9,443,0,Uttar Pradesh,2012,625,555,625,0.9107701642,-1,433,-1,-1,-1,-1,-1,-1.3447,0.6178,-1.4688,0.88483,0.6603,1
307910,m,1990-05-22 00:00:00,85,cbse,2007,64,cbse,350,2,B.Tech/B.E.,mechanical engineering,65,350,0,Uttar Pradesh,2012,465,505,515,0.5358628195,-1,-1,-1,393,-1,-1,-1,0.2009,0.8128,1.2525,-0.4078,0.9763,1
827550,m,1993-03-28 00:00:00,85.8,cbse,2010,78.4,cbse,47,1,B.Tech/B.E.,computer science & engineering,77.56,47,1,Delhi,2014,530,595,340,0.8422483223,485,-1,469,-1,-1,-1,-1,1.2772,1.2114,-2.1418,-1.7556,-0.6692,1
693625,m,1992-10-25 00:00:00,87.4,cbse,2009,82.2,cbse,13092,2,B.Tech/B.E.,computer science & engineering,79.68,13092,0,Uttar Pradesh,2013,380,510,325,0.3084005829,355,-1,-1,-1,-1,-1,-1,0.99,0.7119,1.0859,-0.1076,0.6721,0
467560,m,1990-04-14 00:00:00,92.66,ssc,2008,95.6,board of intermediate,8400,2,B.Tech/B.E.,computer engineering,71.44,8400,0,Telangana,2012,455,385,515,0.9014895714,545,-1,-1,-1,-1,-1,-1,0.6646,0.8518,0.5994,-0.6428,0.5024,0
326795,m,1991-12-16 00:00:00,76.87,mp board,2008,81.33,mp board,3879,2,B.Tech/B.E.,computer engineering,74.5,3879,0,Madhya Pradesh,2012,375,505,525,0.9617721211,-1,-1,-1,-1,-1,-1,-1,0.3555,0.2668,1.2525,0.17983,0.0284,1
1089283,f,1993-04-15 00:00:00,70,cbse,2010,70,cbse,14004,2,B.Tech/B.E.,civil engineering,65,14004,0,Himachal Pradesh,2014,475,455,415,0.6796446409,-1,-1,-1,-1,-1,-1,388,-0.0154,1.2114,1.3933,-0.8682,1.6302,0
1057665,m,1993-01-19 00:00:00,91.3,state board,2010,88.9,state board,4128,2,B.Tech/B.E.,computer science & engineering,74.86,4128,1,Telangana,2014,525,545,560,0.4867470084,455,-1,376,-1,-1,-1,-1,-1.0208,0.7119,0.4711,-0.2344,0.2889,0
670276,m,1991-07-31 00:00:00,77.9,state board,2009,82.75,state board,9481,2,B.Tech/B.E.,electronics and communication engineering,67.2,9481,0,Tamil Nadu,2013,570,495,620,0.538386893,375,333,-1,-1,-1,-1,-1,0.4155,0.8784,0.01,-2.136,-0.2859,1
509882,f,1991-05-04 00:00:00,76.2,cbse,2008,72.6,cbse,8954,2,B.Tech/B.E.,computer engineering,74.7,8954,0,Rajasthan,2012,510,665,455,0.8431237267,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194,1
1288245,f,1991-10-28 00:00:00,77.78,cbse,2009,66.67,cbse,6739,2,B.Tech/B.E.,electronics and communication engineering,79,6739,0,Haryana,2013,615,555,595,0.8816200695,-1,420,-1,-1,-1,-1,-1,0.2718,0.0459,-0.2974,-0.3612,0.0973,0
473825,m,1988-02-05 00:00:00,78,0,2005,67,0,8946,2,MCA,computer application,78,8946,1,Telangana,2011,465,515,615,0.8194165298,505,-1,-1,-1,-1,-1,-1,0.1623,1.4368,1.688,-0.6134,0.6603,1
416671,f,1989-06-24 00:00:00,81.33,0,2006,78.4,0,8926,2,MCA,computer application,71.25,8926,1,West Bengal,2012,365,525,524,0.7357957092,475,-1,-1,-1,-1,-1,-1,1.7156,-0.5913,1.1558,0.219,-0.9194,0
1269394,m,1989-04-21 00:00:00,65.6,icse,2008,70.2,isce,1375,2,B.Tech/B.E.,information technology,79,1375,1,West Bengal,2013,525,590,535,0.744758354,615,-1,438,-1,-1,-1,-1,-0.4463,-0.2871,1.2396,-0.7415,0.0973,1
639785,m,1991-11-16 00:00:00,65.8,cbse,2009,76.8,cbse,2812,2,B.Tech/B.E.,electrical engineering,77.5,2812,0,Rajasthan,2013,430,495,470,0.9383991368,-1,333,-1,-1,553,-1,-1,0.5591,-0.1206,-2.1418,0.7798,-1.0524,0
692668,m,1992-02-28 00:00:00,67.75,state board,2009,61.5,state board,13697,2,B.Tech/B.E.,computer science & engineering,76.1,13697,1,West Bengal,2013,450,355,295,0.6707431514,455,-1,-1,-1,-1,-1,-1,-0.7335,0.2124,-0.1437,0.5262,-0.8608,0
1193753,f,1992-09-13 00:00:00,91.6,state board,2010,88.9,state board,11871,2,B.Tech/B.E.,electronics and communication engineering,75.3,11871,0,Andhra Pradesh,2014,420,540,595,0.1121394382,365,228,-1,-1,-1,-1,-1,-0.159,0.5454,-0.4511,1.5404,0.4805,1
542424,m,1992-01-08 00:00:00,78.66,upboard,2008,70.6,upboard,350,2,B.Tech/B.E.,electronics and electrical engineering,74.96,350,0,Uttar Pradesh,2013,415,485,530,-1,-1,-1,-1,-1,-1,-1,-1,-0.4173,0.1498,-0.598,0.6498,0.1864,0
82837,m,1990-03-15 00:00:00,85.6,cbse,2006,79.4,cbse,580,1,B.Tech/B.E.,electronics & instrumentation eng,67.23,580,0,Uttar Pradesh,2011,525,525,565,0.538386893,-1,333,-1,-1,-1,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,1
317627,m,1988-05-23 00:00:00,78.4,cbse,2005,61.8,cbse,110,2,B.Tech/B.E.,electronics and communication engineering,62.6,110,0,Haryana,2010,525,465,645,0.3760595867,-1,300,-1,-1,-1,-1,-1,0.6646,0.5008,0.672,0.76733,-0.169,0
197194,m,1989-08-02 00:00:00,61,up board,2005,48,up board,493,2,B.Tech/B.E.,information technology,68.16,493,0,Uttar Pradesh,2011,505,505,445,0.1901534056,315,-1,-1,-1,-1,-1,-1,-1.0355,-1.3713,0.2366,-0.5253,0.0284,0
336792,m,1990-10-06 00:00:00,91.5,0,2008,95.5,0,3076,2,B.Tech/B.E.,computer engineering,93,3076,0,Tamil Nadu,2012,595,605,535,0.9954647186,685,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,0.00353,0.1864,1
941955,m,1990-09-13 00:00:00,75,state board,2008,67,state board,272,2,MCA,computer application,72,272,0,Punjab,2014,545,535,445,0.9900087567,655,-1,-1,-1,-1,-1,-1,-2.457,0.0459,0.3174,1.2869,-0.4776,1
1036813,m,1990-04-01 00:00:00,90.4,cbse,2008,79,cbse,12669,2,B.Tech/B.E.,computer science & engineering,75.16,12669,0,Uttar Pradesh,2012,595,545,690,0.9787992926,505,-1,561,-1,-1,-1,-1,-0.7335,0.2124,-0.7585,0.2727,-1.0524,1
864904,m,1991-04-11 00:00:00,81.2,state board,2008,80.7,state board,8072,2,B.Tech/B.E.,information technology,74.3,8072,0,Tamil Nadu,2012,500,460,235,0.2378028398,385,-1,315,-1,-1,-1,-1,1.8517,1.2114,-0.4511,-1.8824,-0.4776,0
531765,m,1992-04-05 00:00:00,58.6,ssc,2010,60.4,sbtet,492,2,B.Tech/B.E.,mechanical engineering,72.8,492,1,Telangana,2013,380,340,310,0.4143374264,-1,-1,-1,366,-1,-1,-1,-1.9629,0.2668,0.4906,-0.0552,-1.0774,0
872116,m,1993-01-15 00:00:00,77,icse,2010,77.14,icse,6904,2,B.Tech/B.E.,mechanical engineering,74.36,6904,1,Tamil Nadu,2014,590,400,560,0.0669607065,-1,-1,-1,253,-1,-1,-1,0.8463,-0.6201,0.6248,0.3995,1.4386,1
231253,m,1986-07-19 00:00:00,82.2,0,2003,74,0,264,1,B.Tech/B.E.,electronics and communication engineering,60,264,1,Rajasthan,2011,525,455,465,0.8246664007,-1,400,-1,-1,-1,206,-1,-1.3447,0.6568,0.3817,-0.6428,-0.1295,1
211840,f,1989-08-16 00:00:00,86,0,2007,75.2,0,176,2,B.Tech/B.E.,information technology,76.6,176,0,Punjab,2011,455,435,565,0.8646854134,525,-1,-1,-1,-1,-1,-1,-2.5811,0.0328,0.3817,0.4148,-1.0774,0
863466,m,1990-06-20 00:00:00,82,cbse,2008,81.2,cbse,6920,1,B.Tech/B.E.,computer science & engineering,71.67,6920,1,Delhi,2013,580,640,870,0.6226429158,625,-1,407,-1,-1,-1,-1,-0.5899,1.0449,0.3174,-1.2486,0.8637,1
320969,m,1989-07-06 00:00:00,84,icse,2007,80.8,cbse,47,1,B.Tech/B.E.,mechanical and automation,72,47,1,Delhi,2012,595,605,645,0.4906369559,-1,-1,-1,383,-1,-1,-1,-0.4173,1.1248,-0.1988,0.88483,0.1864,1
1001099,m,1993-06-06 00:00:00,81,state board,2010,88.88,state board,482,2,B.Tech/B.E.,electrical engineering,75.1,482,0,Tamil Nadu,2014,570,445,310,0.9660069235,-1,-1,-1,-1,580,-1,-1,0.1282,-0.6201,0.01,0.7798,-0.8608,0
